year,month,hour,time_range,death,injuries,Longitude,Latitude,total_people
2020,July,21,Evening,NA,1,-79.510393218,43.749211679,1
2020,July,3,Night,NA,NA,-79.398390335,43.6508225900001,0
2020,July,22,Evening,NA,NA,-79.426381445,43.796663326,0
2020,July,16,Afternoon,NA,NA,-79.346615022,43.70323439,0
2020,July,4,Night,NA,NA,-79.511839987,43.6809468050001,0
2020,July,22,Evening,NA,1,-79.3518913679999,43.6568130960001,1
2020,July,10,Morning,NA,NA,-79.240289961,43.7429056780001,0
2020,July,1,Night,NA,2,-79.29696906,43.7004734070001,2
2020,July,3,Night,NA,NA,-79.193329996,43.7853393930001,0
2020,July,23,Evening,NA,1,-79.358685365,43.662429102,1
2020,July,3,Night,NA,1,-79.365743956,43.6553338940001,1
2020,July,21,Evening,NA,1,-79.524240306,43.773335273,1
2020,July,15,Afternoon,NA,1,-79.2795256759999,43.703242811,1
2020,July,12,Afternoon,NA,NA,-79.533616835,43.7077805380001,0
2020,July,23,Evening,NA,1,-79.5047096439999,43.7157375460001,1
2020,July,23,Evening,NA,NA,-79.443874842,43.719490657,0
2020,August,13,Afternoon,NA,NA,-79.341244071,43.642105384,0
2020,August,20,Evening,NA,NA,-79.4510921199999,43.6710908250001,0
2020,August,8,Morning,NA,NA,-79.467651754,43.77191077,0
2020,August,8,Morning,NA,NA,-79.518741914,43.7692318860001,0
2020,August,3,Night,NA,NA,-79.24007736,43.742403079,0
2020,August,18,Evening,NA,NA,-79.2625400109999,43.72583709,0
2020,August,21,Evening,NA,NA,-79.215325924,43.7563085940001,0
2020,August,10,Morning,NA,1,-79.489801427,43.6127567300001,1
2020,August,11,Morning,NA,NA,-79.503789347,43.7028788550001,0
2020,August,5,Night,NA,NA,-79.419553427,43.638512281,0
2020,August,2,Night,NA,NA,-79.500912611,43.763346174,0
2020,August,23,Evening,NA,NA,-79.2986345899999,43.7516675360001,0
2020,August,14,Afternoon,NA,1,-79.400076633,43.649144688,1
2020,August,21,Evening,NA,1,-79.4473049859999,43.696332066,1
2020,August,18,Evening,NA,NA,-79.512732017,43.751475482,0
2020,August,11,Morning,NA,NA,-79.388658139,43.643979183,0
2020,August,5,Night,NA,NA,-79.370296851,43.649831389,0
2020,August,13,Afternoon,NA,NA,-79.602481379,43.7546350530001,0
2020,August,20,Evening,NA,NA,-79.399640733,43.6364821760001,0
2020,August,21,Evening,NA,NA,-79.358143664,43.6611945000001,0
2020,August,8,Morning,NA,1,-79.599399668,43.730878569,1
2020,August,3,Night,1,NA,-79.244736158,43.744784778,1
2020,August,5,Night,NA,NA,-79.449383917,43.676475618,0
2020,August,4,Night,NA,NA,-79.500137495,43.6763293170001,0
2020,August,18,Evening,NA,NA,-79.518741914,43.7692318860001,0
2020,August,6,Morning,NA,2,-79.3070650019999,43.8006584190001,2
2020,August,20,Evening,NA,1,-79.445899732,43.719893056,1
2020,August,2,Night,NA,NA,-79.3700991539999,43.6561628950001,0
2020,August,NA,Night,NA,NA,-79.244583961,43.746369477,0
2020,August,19,Evening,NA,1,-79.538218382,43.7337424510001,1
2020,August,6,Morning,NA,NA,-79.4334069029999,43.734875661,0
2020,August,2,Night,NA,1,-79.472788998,43.6849185020001,1
2020,August,NA,Night,NA,1,-79.282849169,43.69668762,1
2020,August,2,Night,NA,NA,-79.325393768,43.763083421,0
2020,August,19,Evening,NA,NA,-79.5635555379999,43.7048163690001,0
2020,August,23,Evening,NA,NA,-79.3774479459999,43.6420757810001,0
2020,August,1,Night,NA,1,-79.3783339509999,43.6662819050001,1
2020,August,2,Night,NA,NA,-79.239314158,43.7405958790001,0
2020,August,19,Evening,NA,3,-79.518741914,43.7692318860001,3
2020,August,1,Night,NA,NA,-79.515915756,43.698816568,0
2020,August,18,Evening,NA,2,-79.583797572,43.746809678,2
2020,August,18,Evening,NA,1,-79.5901152659999,43.737447976,1
2020,August,3,Night,NA,1,-79.5047096439999,43.7157375460001,1
2020,August,20,Evening,NA,NA,-79.534198233,43.708877434,0
2020,August,19,Evening,1,NA,-79.409718014,43.7564617890001,1
2020,August,9,Morning,NA,NA,-79.266489129000007,43.7689478570001,0
2020,August,NA,Night,NA,1,-79.2450496549999,43.7432219780001,1
2020,August,1,Night,NA,NA,-79.26707124,43.760410162,0
2020,August,21,Evening,NA,NA,-79.232781974,43.8111106470001,0
2020,August,3,Night,NA,NA,-79.381004643,43.641754781,0
2020,August,16,Afternoon,NA,NA,-79.572659083,43.6516953220001,0
2020,August,5,Night,NA,NA,-79.5839749,43.6408452530001,0
2020,August,19,Evening,NA,NA,-79.170730302,43.8048478860001,0
2020,August,21,Evening,NA,NA,-79.247534156,43.746678177,0
2020,August,1,Night,NA,NA,-79.239740159,43.741582979,0
2020,August,18,Evening,NA,NA,-79.509640371,43.601368224,0
2020,August,22,Evening,NA,NA,-79.335296461,43.762588817,0
2020,August,2,Night,NA,1,-79.347326599,43.678452064,1
2020,August,15,Afternoon,NA,1,-79.20586222,43.764580895,1
2020,August,18,Evening,NA,NA,-79.5079017199999,43.759287785,0
2020,August,20,Evening,NA,NA,-79.3015962599999,43.7153245740001,0
2020,August,21,Evening,NA,2,-79.244736158,43.744784778,2
2020,August,NA,Night,NA,NA,-79.51920491,43.752887582,0
2020,August,23,Evening,NA,1,-79.481686042,43.724386447,1
2020,August,17,Afternoon,NA,2,-79.5163309129999,43.751892281,2
2020,August,17,Afternoon,NA,1,-79.5747258389999,43.7642954190001,1
2020,August,21,Evening,NA,3,-79.292411961,43.695264417,3
2020,August,23,Evening,NA,1,-79.4342851219999,43.6571231070001,1
2020,September,6,Morning,NA,1,-79.1979776749999,43.790336993,1
2020,September,19,Evening,NA,1,-79.4651841319999,43.7261177520001,1
2020,September,4,Night,1,NA,-79.489608028,43.7511732680001,1
2020,September,23,Evening,NA,NA,-79.588139369,43.746318473,0
2020,September,NA,Night,NA,NA,-79.219750731,43.756237195,0
2020,September,2,Night,NA,6,-79.44023999,43.6978376660001,6
2020,September,NA,Night,NA,NA,-79.445899732,43.719893056,0
2020,September,4,Night,NA,NA,-79.513709316,43.7718849880001,0
2020,September,5,Night,NA,NA,-79.369123825,43.791297332,0
2020,September,5,Night,NA,NA,-79.43855992,43.657570809,0
2020,September,1,Night,NA,1,-79.518741914,43.7692318860001,1
2020,September,2,Night,NA,NA,-79.452406228,43.7795954200001,0
2020,September,3,Night,NA,NA,-79.514735501,43.742934264,0
2020,September,3,Night,NA,NA,-79.190465295,43.7494317000001,0
2020,September,4,Night,NA,1,-79.5064295669999,43.600522637,1
2020,September,1,Night,NA,NA,-79.223673375,43.795770292,0
2020,September,5,Night,NA,NA,-79.330945777,43.7974712880001,0
2020,September,21,Evening,NA,NA,-79.5517005879999,43.67892877,0
2020,September,21,Evening,NA,2,-79.436982901,43.7367762590001,2
2020,September,23,Evening,NA,NA,-79.43973942,43.6589824110001,0
2020,September,13,Afternoon,1,NA,-79.485666013,43.6685018480001,1
2020,September,23,Evening,NA,NA,-79.491516989,43.7657339510001,0
2020,September,1,Night,NA,NA,-79.518811413,43.761912587,0
2020,September,22,Evening,NA,1,-79.517043612,43.754831783,1
2020,September,18,Evening,NA,NA,-79.45324772,43.6707148290001,0
2020,September,4,Night,NA,NA,-79.489362399,43.676906317,0
2020,September,1,Night,NA,NA,-79.320195198,43.811312241,0
2020,September,18,Evening,1,NA,-79.203140672,43.803166893,1
2020,September,21,Evening,NA,NA,-79.588139369,43.746318473,0
2020,September,21,Evening,NA,NA,-79.518741914,43.7692318860001,0
2020,September,NA,Night,NA,NA,-79.20651648,43.8083504940001,0
2020,September,21,Evening,NA,1,-79.520215853,43.7281411720001,1
2020,September,23,Evening,NA,NA,-79.2110685379999,43.762899899,0
2020,September,22,Evening,NA,NA,-79.582614672,43.733967679,0
2020,September,18,Evening,NA,NA,-79.514730516,43.7672126890001,0
2020,September,21,Evening,NA,1,-79.510393218,43.749211679,1
2020,September,20,Evening,1,1,-79.5225325119999,43.7675103830001,2
2020,September,19,Evening,NA,1,-79.196890506,43.7636286920001,1
2020,September,5,Night,NA,NA,-79.4887321259999,43.754481067,0
2020,September,22,Evening,NA,NA,-79.445899732,43.719893056,0
2020,September,21,Evening,NA,1,-79.426381445,43.796663326,1
2020,September,21,Evening,NA,NA,-79.466916457,43.768847371,0
2020,September,18,Evening,NA,2,-79.506857592,43.740318642,2
2020,September,19,Evening,1,1,-79.588139369,43.746318473,2
2020,September,5,Night,NA,NA,-79.458660496,43.748986073,0
2020,September,5,Night,NA,1,-79.347527572,43.6565194980001,1
2020,September,20,Evening,1,NA,-79.518741914,43.7692318860001,1
2020,September,23,Evening,NA,NA,-79.5572452869999,43.747713682,0
2020,September,21,Evening,NA,NA,-79.5113426189999,43.750118082,0
2020,September,22,Evening,NA,NA,-79.364237559,43.6591025980001,0
2020,September,20,Evening,NA,1,-79.271134221,43.767863752,1
2020,September,4,Night,NA,NA,-79.3105655739999,43.7443714300001,0
2020,September,22,Evening,NA,NA,-79.26707124,43.760410162,0
2020,October,9,Morning,1,NA,-79.506936645,43.704562853,1
2020,October,NA,Night,NA,NA,-79.2377192559999,43.7378328820001,0
2020,October,8,Morning,1,2,-79.4907278649999,43.73736918,3
2020,October,17,Afternoon,NA,1,-79.4328249389999,43.7566299740001,1
2020,October,23,Evening,NA,NA,-79.2194197269999,43.7555018940001,0
2020,October,5,Night,NA,NA,-79.324317622,43.675199793,0
2020,October,8,Morning,NA,NA,-79.2377192559999,43.7378328820001,0
2020,October,23,Evening,1,NA,-79.4334491859999,43.7274752600001,1
2020,October,1,Night,NA,NA,-79.5229001069999,43.7514158810001,0
2020,October,7,Morning,NA,NA,-79.5421136969999,43.750851584,0
2020,October,4,Night,NA,NA,-79.339811298,43.6717024540001,0
2020,October,1,Night,NA,NA,-79.51920491,43.752887582,0
2020,October,15,Afternoon,NA,NA,-79.458281824,43.6675850450001,0
2020,October,15,Afternoon,NA,NA,-79.5163309129999,43.751892281,0
2020,October,3,Night,NA,NA,-79.3410114599999,43.770130517,0
2020,October,16,Afternoon,NA,NA,-79.467650689,43.691786382,0
2020,October,2,Night,NA,NA,-79.3927843909999,43.774643293,0
2020,October,2,Night,NA,NA,-79.381004643,43.641754781,0
2020,October,15,Afternoon,NA,NA,-79.524240306,43.773335273,0
2020,October,21,Evening,NA,NA,-79.518741914,43.7692318860001,0
2020,October,9,Morning,NA,1,-79.189891508,43.7713803940001,1
2020,October,1,Night,NA,NA,-79.54007869,43.636105619,0
2020,October,1,Night,NA,NA,-79.36401806,43.662603302,0
2020,October,4,Night,NA,NA,-79.3460551109999,43.7342894110001,0
2020,October,NA,Night,NA,NA,-79.2729743079999,43.772961347,0
2020,October,19,Evening,NA,1,-79.396809054,43.6993250260001,1
2020,October,4,Night,NA,NA,-79.2317447739999,43.776431207,0
2020,October,17,Afternoon,1,NA,-79.285372563,43.6906309280001,1
2020,October,23,Evening,NA,NA,-79.522298610000007,43.7546264850001,0
2020,October,16,Afternoon,NA,NA,-79.569434719,43.7567271080001,0
2020,October,14,Afternoon,NA,NA,-79.557360187,43.7481562830001,0
2020,November,23,Evening,NA,NA,-79.333615976,43.798047888,0
2020,November,18,Evening,NA,NA,-79.518262393,43.7400503540001,0
2020,November,14,Afternoon,NA,NA,-79.513398615,43.7580650850001,0
2020,November,23,Evening,NA,1,-79.514730516,43.7672126890001,1
2020,November,21,Evening,NA,NA,-79.297162789,43.784115544,0
2020,November,14,Afternoon,1,3,-79.516916413,43.761963187,4
2020,November,17,Afternoon,NA,1,-79.407713231,43.6464607880001,1
2020,November,22,Evening,NA,1,-79.4808585119999,43.671482541,1
2020,November,19,Evening,NA,1,-79.308128201,43.8001454170001,1
2020,November,20,Evening,NA,1,-79.583797572,43.746809678,1
2020,November,21,Evening,NA,NA,-79.441220168,43.729373652,0
2020,November,17,Afternoon,NA,NA,-79.4706331139999,43.6378739080001,0
2020,November,20,Evening,NA,NA,-79.221892996,43.7624933110001,0
2020,November,4,Night,NA,NA,-79.44817842,43.7191307570001,0
2020,November,19,Evening,NA,NA,-79.258778025,43.736049081,0
2020,November,23,Evening,NA,NA,-79.263435944,43.8098088670001,0
2020,November,23,Evening,NA,NA,-79.1967780699999,43.799765693,0
2020,November,19,Evening,NA,NA,-79.532357168,43.6953120800001,0
2020,November,15,Afternoon,NA,1,-79.454909422,43.6683152360001,1
2020,November,2,Night,NA,NA,-79.299791063,43.7178642700001,0
2020,November,4,Night,NA,1,-79.3015948509999,43.687689925,1
2020,November,NA,Night,NA,1,-79.514730516,43.7672126890001,1
2020,November,19,Evening,NA,NA,-79.4354050219999,43.640840089,0
2020,December,15,Afternoon,1,1,-79.4533881529999,43.7078903550001,2
2020,December,20,Evening,NA,NA,-79.537493339,43.720372545,0
2020,December,21,Evening,NA,NA,-79.589413469,43.7320182770001,0
2020,December,2,Night,NA,NA,-79.512732017,43.751475482,0
2020,December,9,Morning,NA,1,-79.482478845,43.7285721480001,1
2020,December,23,Evening,NA,NA,-79.5642061,43.676835537,0
2020,December,23,Evening,NA,2,-79.219750731,43.756237195,2
2020,December,7,Morning,NA,1,-79.398879434,43.6495480890001,1
2020,December,16,Afternoon,NA,1,-79.203527908,43.7793741950001,1
2020,December,NA,Night,NA,NA,-79.2631764389999,43.823208627,0
2020,December,14,Afternoon,NA,NA,-79.519472143,43.7166575470001,0
2020,December,2,Night,NA,NA,-79.4427107719999,43.7063295580001,0
2020,December,20,Evening,NA,1,-79.181143698,43.811779497,1
2020,December,1,Night,NA,NA,-79.292411961,43.695264417,0
2020,December,3,Night,NA,NA,-79.33939666,43.7756838180001,0
2020,December,17,Afternoon,NA,1,-79.2916339619999,43.6961067170001,1
2020,December,15,Afternoon,NA,NA,-79.346615022,43.70323439,0
2020,December,7,Morning,NA,NA,-79.546471049,43.7002029710001,0
2020,December,14,Afternoon,NA,1,-79.193917603,43.760195793,1
2020,December,9,Morning,NA,NA,-79.453536119,43.6722050280001,0
2020,December,23,Evening,NA,1,-79.443049018,43.677868215,1
2021,January,3,Night,NA,NA,-79.224670975,43.740665284,0
2021,January,21,Evening,NA,1,-79.440300113,43.683072199,1
2021,January,6,Morning,NA,1,-79.41096743,43.6324446720001,1
2021,January,NA,Night,NA,NA,-79.482896201,43.6787985170001,0
2021,January,23,Evening,NA,NA,-79.558638859,43.6942459840001,0
2021,January,17,Afternoon,NA,2,-79.217994335,43.7576943970001,2
2021,January,2,Night,NA,NA,-79.446506831,43.7156154570001,0
2021,January,NA,Night,NA,NA,-79.27146923,43.82256563,0
2021,January,22,Evening,NA,NA,-79.389767697,43.7743268930001,0
2021,January,18,Evening,NA,NA,-79.5747258389999,43.7642954190001,0
2021,January,12,Afternoon,NA,1,-79.207587388,43.8127905210001,1
2021,January,12,Afternoon,NA,NA,-79.564415631,43.7626175140001,0
2021,January,12,Afternoon,NA,NA,-79.570395913,43.676336812,0
2021,January,23,Evening,NA,NA,-79.5746408749999,43.7308400710001,0
2021,January,22,Evening,NA,NA,-79.549328772,43.727296229,0
2021,January,17,Afternoon,1,NA,-79.5576229869999,43.748790284,1
2021,January,NA,Night,NA,NA,-79.4410149549999,43.720123657,0
2021,January,23,Evening,NA,NA,-79.4340006099999,43.7373710620001,0
2021,January,19,Evening,NA,1,-79.5151092089999,43.747080974,1
2021,January,NA,Night,NA,NA,-79.365779128,43.7663896980001,0
2021,January,21,Evening,1,NA,-79.505248814,43.7662322830001,1
2021,January,NA,Night,NA,1,-79.4908383439999,43.720633746,1
2021,January,8,Morning,NA,NA,-79.523277659,43.698175373,0
2021,January,NA,Night,NA,NA,-79.44817842,43.7191307570001,0
2021,January,22,Evening,1,1,-79.3881279619999,43.682672439,2
2021,January,22,Evening,NA,NA,-79.423606476,43.7438263820001,0
2021,January,22,Evening,1,NA,-79.5047096439999,43.7157375460001,1
2021,February,NA,Night,NA,3,-79.3617828609999,43.660362599,3
2021,February,22,Evening,1,1,-79.230309476,43.795589292,2
2021,February,19,Evening,1,NA,-79.302187585,43.743752038,1
2021,February,21,Evening,1,NA,-79.462078935,43.712485654,1
2021,February,22,Evening,1,NA,-79.3073275469999,43.686933525,1
2021,February,21,Evening,NA,NA,-79.327552333,43.7266406370001,0
2021,February,2,Night,NA,1,-79.326199607,43.66417066,1
2021,February,23,Evening,NA,NA,-79.5174825719999,43.6926260810001,0
2021,February,4,Night,NA,1,-79.5572452869999,43.747713682,1
2021,February,19,Evening,1,NA,-79.564862885,43.6838574450001,1
2021,February,2,Night,NA,1,-79.516916413,43.761963187,1
2021,February,23,Evening,NA,1,-79.358659383,43.677513543,1
2021,February,15,Afternoon,NA,NA,-79.516453214,43.7627628870001,0
2021,February,22,Evening,NA,NA,-79.3065629719999,43.775941522,0
2021,February,23,Evening,NA,1,-79.398360634,43.640298579,1
2021,February,22,Evening,NA,NA,-79.295117862,43.7008891070001,0
2021,February,4,Night,NA,NA,-79.4265078299999,43.67247472,0
2021,March,19,Evening,NA,NA,-79.5091198599999,43.7317393820001,0
2021,March,21,Evening,NA,NA,-79.250363759,43.7526313750001,0
2021,March,4,Night,NA,NA,-79.381004643,43.641754781,0
2021,March,6,Morning,NA,NA,-79.242855047,43.7354922820001,0
2021,March,21,Evening,NA,NA,-79.384562747,43.664920404,0
2021,March,12,Afternoon,NA,NA,-79.43491601,43.687823388,0
2021,March,16,Afternoon,NA,NA,-79.2607819469999,43.768358365,0
2021,March,23,Evening,NA,NA,-79.548918031,43.718119636,0
2021,March,1,Night,NA,NA,-79.591897366,43.74533717,0
2021,March,17,Afternoon,NA,NA,-79.4188333289999,43.6634674090001,0
2021,March,NA,Night,NA,NA,-79.29694436,43.7022662030001,0
2021,March,11,Morning,NA,NA,-79.4727943359999,43.72057635,0
2021,March,12,Afternoon,NA,NA,-79.449233517,43.720519956,0
2021,March,19,Evening,NA,1,-79.5174825719999,43.6926260810001,1
2021,March,14,Afternoon,NA,1,-79.507973869,43.6011213300001,1
2021,March,15,Afternoon,NA,NA,-79.264950409,43.782133754,0
2021,March,1,Night,NA,NA,-79.266489129000007,43.7689478570001,0
2021,March,4,Night,NA,NA,-79.331333156,43.750021415,0
2021,March,20,Evening,NA,1,-79.372194956,43.667635207,1
2021,March,20,Evening,NA,1,-79.4733907839999,43.6929748800001,1
2021,March,4,Night,NA,NA,-79.4825762019999,43.67796342,0
2021,March,4,Night,NA,NA,-79.327552333,43.7266406370001,0
2021,March,1,Night,NA,NA,-79.2635974199999,43.736572478,0
2021,March,NA,Night,NA,NA,-79.458281824,43.6675850450001,0
2021,March,3,Night,NA,NA,-79.285320191,43.768522035,0
2021,March,3,Night,NA,1,-79.5180175849999,43.6006945980001,1
2021,March,1,Night,NA,1,-79.4492769189999,43.664171921,1
2021,March,19,Evening,NA,1,-79.515627712,43.749145578,1
2021,March,21,Evening,NA,2,-79.5863663709999,43.732501578,2
2021,March,21,Evening,NA,NA,-79.514730516,43.7672126890001,0
2021,April,17,Afternoon,1,1,-79.525600857,43.6995919720001,2
2021,April,NA,Night,NA,NA,-79.545665443,43.7212601620001,0
2021,April,NA,Night,NA,NA,-79.513398615,43.7580650850001,0
2021,April,14,Afternoon,NA,1,-79.483273979,43.6934246810001,1
2021,April,23,Evening,NA,1,-79.52376885,43.7023779620001,1
2021,April,19,Evening,NA,NA,-79.5597439749999,43.7248780370001,0
2021,April,22,Evening,NA,NA,-79.3342021619999,43.7639684170001,0
2021,April,NA,Night,NA,1,-79.322902868,43.775264021,1
2021,April,16,Afternoon,NA,NA,-79.400477533,43.6501545890001,0
2021,April,21,Evening,NA,1,-79.5901152659999,43.737447976,1
2021,April,23,Evening,NA,1,-79.5051658959999,43.7413562470001,1
2021,April,17,Afternoon,NA,NA,-79.205648619,43.764061994,0
2021,April,23,Evening,NA,1,-79.516898812,43.7524174810001,1
2021,April,17,Afternoon,NA,1,-79.461043473,43.765531681,1
2021,April,6,Morning,NA,1,-79.593807365,43.746864568,1
2021,April,17,Afternoon,NA,NA,-79.499767989,43.74019623,0
2021,April,20,Evening,NA,1,-79.5096539899999,43.739681841,1
2021,April,18,Evening,NA,NA,-79.479327196,43.782549558,0
2021,April,20,Evening,NA,NA,-79.515627712,43.749145578,0
2021,April,15,Afternoon,NA,NA,-79.425653326,43.6619824100001,0
2021,April,1,Night,NA,NA,-79.2622144269999,43.7882056650001,0
2021,April,21,Evening,1,NA,-79.505284643,43.708427246,1
2021,April,NA,Night,NA,NA,-79.4287631939999,43.7246888620001,0
2021,April,20,Evening,NA,NA,-79.589897166,43.738804874,0
2021,April,17,Afternoon,NA,1,-79.50889297,43.601529527,1
2021,April,2,Night,NA,NA,-79.4706331139999,43.6378739080001,0
2021,April,16,Afternoon,NA,NA,-79.514730516,43.7672126890001,0
2021,April,2,Night,NA,NA,-79.517741052,43.7005962650001,0
2021,April,NA,Night,NA,1,-79.510798611,43.746665872,1
2021,April,23,Evening,NA,NA,-79.2949212089999,43.820703124,0
2021,April,10,Morning,NA,NA,-79.2216634439999,43.757923598,0
2021,May,21,Evening,NA,NA,-79.522816587,43.669659693,0
2021,May,20,Evening,NA,NA,-79.164764416,43.7987703810001,0
2021,May,3,Night,NA,NA,-79.526578542,43.716927947,0
2021,May,8,Morning,NA,1,-79.538180933,43.593413771,1
2021,May,13,Afternoon,NA,1,-79.563220077,43.6526475150001,1
2021,May,5,Night,NA,NA,-79.556082477,43.7297189490001,0
2021,May,5,Night,NA,NA,-79.260605498,43.709947912000104,0
2021,May,6,Morning,NA,NA,-79.339187698999993,43.6718274560001,0
2021,May,3,Night,NA,NA,-79.4687258129999,43.638336403,0
2021,May,3,Night,NA,NA,-79.3704690229999,43.768335796,0
2021,May,NA,Night,NA,NA,-79.494147402,43.6725846300001,0
2021,May,14,Afternoon,1,3,-79.568426011,43.675708919,4
2021,May,5,Night,NA,NA,-79.2361183639999,43.7414969800001,0
2021,May,15,Afternoon,NA,1,-79.285265959,43.683779637,1
2021,May,13,Afternoon,NA,1,-79.309371375,43.755014224,1
2021,May,3,Night,NA,NA,-79.3082866,43.8205954140001,0
2021,May,21,Evening,NA,1,-79.4587584229999,43.6685990440001,1
2021,May,19,Evening,NA,NA,-79.456031622,43.6680873390001,0
2021,May,23,Evening,NA,NA,-79.2054603169999,43.771921696,0
2021,May,22,Evening,NA,NA,-79.314972472,43.770362322,0
2021,May,17,Afternoon,NA,NA,-79.5863663709999,43.732501578,0
2021,May,1,Night,NA,1,-79.429468524,43.640281486,1
2021,May,21,Evening,NA,NA,-79.518741914,43.7692318860001,0
2021,May,22,Evening,NA,NA,-79.526922013,43.7644912850001,0
2021,May,21,Evening,NA,NA,-79.482896201,43.6787985170001,0
2021,May,12,Afternoon,NA,NA,-79.469807636,43.724120451,0
2021,May,21,Evening,NA,NA,-79.35544607,43.665465607,0
2021,May,23,Evening,NA,1,-79.4381553219999,43.663617715,1
2021,May,16,Afternoon,NA,NA,-79.4683457529999,43.7076807550001,0
2021,May,22,Evening,NA,1,-79.58210637,43.7432591740001,1
2021,May,17,Afternoon,NA,1,-79.435355022,43.6441978920001,1
2021,May,21,Evening,NA,3,-79.3737671549999,43.6672884060001,3
2021,May,NA,Night,NA,1,-79.226990974,43.8013757960001,1
2021,May,22,Evening,NA,NA,-79.545665443,43.7212601620001,0
2021,May,23,Evening,NA,NA,-79.2810966,43.76582074,0
2021,June,23,Evening,NA,1,-79.5168916119999,43.751818481,1
2021,June,15,Afternoon,NA,NA,-79.278703574,43.6999964170001,0
2021,June,2,Night,NA,NA,-79.502894246,43.703874553,0
2021,June,23,Evening,NA,NA,-79.507714145,43.7234630460001,0
2021,June,22,Evening,NA,NA,-79.513880586,43.681711603,0
2021,June,9,Morning,NA,NA,-79.325898767,43.784531735,0
2021,June,16,Afternoon,NA,NA,-79.457132717,43.674915927,0
2021,June,1,Night,1,1,-79.214359142,43.7604353990001,2
2021,June,18,Evening,NA,NA,-79.534390214,43.767188581,0
2021,June,17,Afternoon,NA,NA,-79.518262393,43.7400503540001,0
2021,June,2,Night,NA,NA,-79.454547022,43.6661082360001,0
2021,June,4,Night,NA,2,-79.23848277,43.810396454,2
2021,June,23,Evening,NA,1,-79.278703574,43.6999964170001,1
2021,June,5,Night,NA,1,-79.434712522,43.637455984,1
2021,June,22,Evening,2,NA,-79.2432152599999,43.744482878,2
2021,June,2,Night,1,NA,-79.482248878,43.6937188800001,1
2021,June,23,Evening,NA,NA,-79.284917803,43.740110455,0
2021,June,NA,Night,NA,NA,-79.4894567269999,43.751902768,0
2021,June,12,Afternoon,NA,NA,-79.532382899,43.7491733790001,0
2021,June,23,Evening,NA,NA,-79.2635312099999,43.725604789,0
2021,June,8,Morning,NA,NA,-79.530066335,43.7102985390001,0
2021,June,19,Evening,NA,4,-79.549328772,43.727296229,4
2021,June,4,Night,NA,NA,-79.4005902329999,43.647885387,0
2021,June,3,Night,NA,NA,-79.326888135,43.7130489720001,0
2021,June,4,Night,NA,NA,-79.375240547,43.646349285,0
2021,June,18,Evening,NA,NA,-79.4812002159999,43.62296489,0
2021,June,NA,Night,1,NA,-79.483757484,43.691094186,1
2021,June,1,Night,NA,NA,-79.299290163,43.716668573,0
2021,June,1,Night,NA,NA,-79.468840406,43.680078316,0
2021,June,23,Evening,NA,2,-79.331986829,43.719439752,2
2021,June,1,Night,NA,NA,-79.4410149549999,43.720123657,0
2021,June,NA,Night,NA,NA,-79.513183845,43.7255266500001,0
2021,June,21,Evening,NA,NA,-79.4901910469999,43.705807254,0
2021,June,12,Afternoon,NA,NA,-79.491923147,43.728809749,0
2021,June,21,Evening,NA,1,-79.376933048,43.652909192,1
2021,June,23,Evening,NA,NA,-79.517334267,43.6946139770001,0
2021,June,23,Evening,NA,1,-79.482896201,43.6787985170001,1
2021,July,22,Evening,NA,NA,-79.599399668,43.730878569,0
2021,July,13,Afternoon,NA,NA,-79.490152066,43.69643697,0
2021,July,NA,Night,1,2,-79.3280755339999,43.7156249650001,3
2021,July,18,Evening,1,NA,-79.283330394,43.771705938,1
2021,July,22,Evening,NA,NA,-79.297374292,43.7518738370001,0
2021,July,4,Night,NA,NA,-79.3988021339999,43.6493475880001,0
2021,July,20,Evening,1,NA,-79.4887321259999,43.754481067,1
2021,July,22,Evening,NA,1,-79.251102675,43.833444725,1
2021,July,3,Night,NA,NA,-79.450415235,43.781938922,0
2021,July,16,Afternoon,NA,1,-79.2485794739999,43.81971739,1
2021,July,20,Evening,NA,NA,-79.493971281,43.6885559830001,0
2021,July,1,Night,NA,NA,-79.37563685,43.6568224960001,0
2021,July,2,Night,NA,1,-79.3981545349999,43.650267189,1
2021,July,15,Afternoon,NA,NA,-79.486250818,43.620134663,0
2021,July,2,Night,NA,NA,-79.402682032,43.643918784,0
2021,July,13,Afternoon,NA,4,-79.488267301,43.7640821520001,4
2021,July,19,Evening,NA,1,-79.5495630299999,43.7032750320001,1
2021,July,2,Night,NA,1,-79.254798651,43.752185974,1
2021,July,NA,Night,NA,1,-79.422291026,43.6326123740001,1
2021,July,1,Night,NA,NA,-79.2115443759999,43.805553596,0
2021,July,16,Afternoon,NA,1,-79.492909141,43.6030668060001,1
2021,July,2,Night,NA,NA,-79.419992827,43.6439614870001,0
2021,July,NA,Night,NA,1,-79.371712595,43.696735075,1
2021,July,22,Evening,NA,2,-79.325063517,43.6715731830001,2
2021,July,5,Night,NA,NA,-79.194343981,43.789272193,0
2021,July,22,Evening,NA,NA,-79.210814883,43.809880606,0
2021,July,2,Night,NA,NA,-79.401836233,43.6510187910001,0
2021,July,3,Night,NA,NA,-79.5521509559999,43.6957896770001,0
2021,July,22,Evening,NA,1,-79.432963285,43.7184918610001,1
2021,July,NA,Night,1,NA,-79.5441523599999,43.6976148800001,1
2021,July,23,Evening,NA,1,-79.557360187,43.7481562830001,1
